listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28330062,Lovely two bedroom flat in Balerno Edinburgh,149930949,Octavio,Balerno and Bonnington Village,55.88245668,-3.340069367,Entire home/apt,52,7,,,1,343
28339226,Cosy Room in Edinburgh City Centre Home,97626722,Mia,Tollcross,55.94175941,-3.20733726,Private room,40,2,07/11/2018,3.26,1,65
28355226,Charming 2 Bed Flat In Edinburgh City,19169206,Katie,New Town East and Gayfield,55.95815597,-3.187044444,Entire home/apt,64,2,03/11/2018,4.2,1,172
28359563,Modern One-Bedroom flat near The Shore,113522274,Billy,North Leith and Newhaven,55.97628222,-3.176947042,Entire home/apt,40,2,16/11/2018,1.88,1,54
28372225,Edinburgh Bed & Breakfast near town centre.,192858019,Anne,"Craigleith, Orchard Brae and Crewe Toll",55.95583121,-3.232031117,Private room,24,4,25/10/2018,2.88,2,140
28377160,Double room 15 minutes walk to city centre,16455603,Kerri,Easter Road and Hawkhill Avenue,55.96077813,-3.168738152,Private room,35,2,09/10/2018,0.73,2,174
28380199,Beautiful and Modern Edinburgh Apartment,214257203,Scott,Granton West and Salvesen,55.97640009,-3.253439141,Entire home/apt,60,1,17/11/2018,6.47,1,6
28380203,Double bedroom with lot of space and cosy big bed,194654950,Dariusz,Murrayburn and Wester Hailes North,55.91687774,-3.283433408,Private room,27,3,,,2,178
28381573,Double Room close to city center with bfast inc,190114375,George Mety,"Craigleith, Orchard Brae and Crewe Toll",55.95734875,-3.243663677,Private room,30,2,31/10/2018,2.07,4,195
28382731,"Bright, quiet double in stylish city centre flat",19815371,Catherine,Broughton South,55.96752799,-3.185293021,Private room,32,2,17/11/2018,3.97,1,148
28384159,Edinburgh City Apartment,214290162,Bahader,Dalry and Fountainbridge,55.942602,-3.220480601,Entire home/apt,110,1,18/11/2018,4.69,1,205
28387636,Bright Modern Apartment- Central city 1BR,139933283,Flora,Newington and Dalkeith Road,55.94021206,-3.177239478,Entire home/apt,60,2,12/11/2018,1.58,1,116
28397819,Newly Upgraded 1 BR Edinburgh Apt W/ Free Parking,7734030,Ram,Leith (Albert Street),55.96354022,-3.175229358,Entire home/apt,55,1,04/11/2018,5.63,1,61
28398911,"Central Double Room, near Haymarket, City Centre",40019203,Marte,Dalry and Fountainbridge,55.9427659,-3.218392939,Private room,30,3,11/11/2018,3.1,1,68
28399147,"Spacious & Central: Fab Georgian Flat, sleeps six",15116539,Elizabeth,"Old Town, Princes Street and Leith Street",55.95510576,-3.191297049,Entire home/apt,140,2,05/11/2018,1,1,148
28406373,Bright spacious flat in Edinburgh city centre,43992688,Katie,Polwarth,55.93769546,-3.221273991,Entire home/apt,50,1,18/11/2018,6.11,1,12
28408532,Bunkbed Room close to city center with bfast inc,190114375,George Mety,Murrayfield and Ravelston,55.95623995,-3.243460696,Private room,27,2,11/11/2018,5.5,4,249
28410677,Spacious house with free parking,27332874,Rebecca,Blackhall,55.95580006,-3.251505304,Entire home/apt,85,1,27/09/2018,0.57,3,42
28412774,Single bedroom close to city center with bfast inc,190114375,George Mety,Murrayfield and Ravelston,55.956258,-3.243527091,Private room,25,2,11/11/2018,3.91,4,140
28420202,Double bedroom to rent in Edinburgh,214564376,Grazyna,Restalrig (Loganlea) and Craigentinny West,55.95711937,-3.144474443,Private room,50,1,,,1,87
28427728,Beautiful & Spacious Edinburgh Flat!,214604812,Vicki,Marchmont East and Sciennes,55.93803504,-3.19410051,Entire home/apt,125,2,07/11/2018,4.17,1,165
28427923,Edinburgh Apartment,66491718,Ian,Stockbridge,55.95792824,-3.209845453,Entire home/apt,130,2,04/11/2018,2.5,1,335
28428756,2-Bedroom Edinburgh Apartment with Private Garden!,73333987,Colin,Bonnington,55.97081772,-3.183940645,Entire home/apt,50,2,18/09/2018,0.48,1,30
28429303,Castle View Apartment,178022571,Charlie,Tollcross,55.94560819,-3.197782324,Entire home/apt,191,1,,,4,31
28429415,Raeburn Mews Retreat,178022571,Charlie,Stockbridge,55.9583185,-3.213403717,Entire home/apt,123,1,28/10/2018,1,4,0
28430641,★Vibrant Old Town Apartment with Castle Views ★,201600360,David,"Old Town, Princes Street and Leith Street",55.94753637,-3.195635555,Entire home/apt,80,1,12/11/2018,5.54,5,219
28431576,★Stunning Studio Apartment with Castle Views!★,201600360,David,"Old Town, Princes Street and Leith Street",55.94838075,-3.196401119,Entire home/apt,80,1,09/11/2018,8.44,5,229
28433216,Large ensuite room in the West End of Edinburgh,46612087,Carrie,Deans Village,55.94966373,-3.219561608,Private room,110,1,,,2,18
28434564,Spacious Apartment in Historic New Town,214656746,Sarah,Canonmills and New Town North,55.96145523,-3.198807314,Entire home/apt,85,3,,,1,63
28438985,★ Spacious & Central Room ★ Edinburgh Apartment R2,147948837,Assean,Deans Village,55.94934423,-3.214042144,Private room,33,1,16/11/2018,7.63,6,283
28439186,★ Cosy & Central Room ★ Edinburgh Apartment R3,147948837,Assean,Tollcross,55.9475708,-3.212951833,Private room,33,1,15/11/2018,12,6,313
28439296,★ Spacious & Central Room ★ Edinburgh Residence R4,147948837,Assean,Deans Village,55.94753886,-3.216538297,Private room,33,1,18/11/2018,12.27,6,299
28439437,★ Cosy & Central Room ★ Edinburgh Apartment R5,147948837,Assean,Tollcross,55.94722233,-3.214813267,Private room,33,1,17/11/2018,16.5,6,313
28439664,Large & Central Flat ★ Haymarket Apartment,147948837,Assean,Dalry and Fountainbridge,55.94541234,-3.216533659,Entire home/apt,185,1,,,6,200
28440221,Beautiful and cosy room in Leith Edinburgh,214700808,Hannah,The Shore and Constitution Street,55.97475039,-3.170721846,Private room,35,1,15/09/2018,0.46,1,81
28448819,ROOM IN BEAUTIFUL APARTMENT QUIET LOCATION,6421256,Paul & Raffaella,Broughton North and Powderhall,55.96670393,-3.192793506,Private room,35,2,,,2,0
28450032,4Bed Apt near the Meadows & George Sq,37563463,BnBBuddy,Meadows and Southside,55.93994181,-3.178196245,Entire home/apt,135,2,04/11/2018,3.16,84,327
28456712,Stylish and cosy apartment in vibrant Tollcross,190083670,Sam,Tollcross,55.94252781,-3.203712776,Entire home/apt,69,3,31/10/2018,1.09,21,45
28458731,Bright 1 Bedroom Edinburgh Apartment,214825021,Jan,Great Junction Street,55.97002638,-3.174168766,Entire home/apt,38,2,08/11/2018,1.46,1,174
28461021,Beautiful flat overlooking Royal Yacht Brittania,163539878,Rishi,Western Harbour and Leith Docks,55.98015414,-3.180083556,Private room,50,1,,,2,362
28463769,Premium Campervan,182739394,Alba,Great Junction Street,55.96911238,-3.174837492,Entire home/apt,60,3,,,3,360
28465020,Bright clean room in city centre,29529326,Julia,Pilrig,55.96546668,-3.18144823,Private room,31,2,10/11/2018,5.26,2,39
28479052,"Unique apartment - Overlooks the Meadows, sleeps 5",214971612,John,Marchmont East and Sciennes,55.93922678,-3.184962774,Entire home/apt,99,1,07/10/2018,0.7,1,0
28487233,Central 2 Bedroom Traditional Ground Floor Flat,41517284,Olivia,The Grange,55.93656832,-3.181023779,Entire home/apt,75,2,12/11/2018,5.09,1,50
28487317,"Edinburgh private accommodation,
5A Marchhall Road",215030061,Parveen,Newington and Dalkeith Road,55.93674979,-3.168738928,Private room,115,1,18/11/2018,14.35,1,117
28505917,"Bright, Spacious 2 Bed Flat in Central Edinburgh",214771087,Elizabeth,New Town East and Gayfield,55.95823737,-3.185131406,Entire home/apt,77,2,11/11/2018,5.12,1,172
28506305,Modern and Stylish Apartment Close To City Centre,190083670,Sam,Abbeyhill,55.95681789,-3.165686539,Entire home/apt,100,3,12/11/2018,1,21,138
28508638,"Spacious apartment, Cumberland Street",11362736,Celia (Beautiful Holiday Homes),Canonmills and New Town North,55.95787063,-3.201303632,Entire home/apt,250,3,,,11,56
28510460,Huge Two Bed Apartment with Balcony at The Shore,190083670,Sam,Western Harbour and Leith Docks,55.97927141,-3.180399989,Entire home/apt,80,3,09/11/2018,2,21,177
28511397,"Stewart Aparthotel City Centre,Grab & Go Breakfast",206851740,Stewart Aparthotel,Deans Village,55.95373226,-3.204602852,Entire home/apt,208,1,29/10/2018,3.66,1,104
28519818,Double bedroom with private bathroom & parking,197497542,Eugenio & Valerija,Tollcross,55.94319307,-3.205848951,Private room,35,1,28/10/2018,4.07,2,20
28531619,Spacious double bedroom,215334513,Carla,Stenhouse and Saughton Mains,55.93099464,-3.262313228,Entire home/apt,40,1,14/10/2018,2.5,1,169
28536650,Large Two Bedroom Flat 10 min Bus Ride to Centre,190083670,Sam,Meadowbank and Abbeyhill North,55.95784637,-3.160732209,Entire home/apt,59,3,05/11/2018,1.91,21,51
28539577,Castle View Grassmarket 1 bed flat,157789120,Elle,"Old Town, Princes Street and Leith Street",55.94740445,-3.198633973,Entire home/apt,70,2,09/11/2018,5,2,34
28540552,Quiet and spacious loft in green family home,12951830,Duncan And Polly,Leith (Hermitage and Prospect Bank),55.96582301,-3.158720753,Private room,60,24,,,2,102
28542395,Grand Georgian Apartment,14978767,John,Deans Village,55.95306904,-3.201375368,Private room,54,1,18/11/2018,2,1,303
28554982,Comfortable room in Morningside Basement Flat,182207091,Lizzie,Morningside,55.92029442,-3.211117093,Private room,40,4,03/11/2018,2,2,280
28573468,Edinburgh Home with private en-suite,215647485,Paul,Corstorphine South,55.93410905,-3.293606851,Private room,65,1,,,1,66
28576490,Genuine City Centre Apartment sleeps up to 6,215670985,Barry,Tollcross,55.94711847,-3.204184735,Entire home/apt,100,3,14/10/2018,0.83,7,306
28581519,Cozy and bright flat overlooking Arthur's Seat,75252788,Celia,Meadows and Southside,55.94166766,-3.180041936,Entire home/apt,50,1,14/11/2018,4.04,1,6
28594180,"Huge, bright, central 4-bedroom Georgian flat",66559032,Alex And Ruth,Leith (Albert Street),55.96231886,-3.177817479,Entire home/apt,185,2,11/11/2018,2.86,1,158
28596922,Big lovely double bedroom 20 min from center,9090576,Marcin,Granton South and Wardieburn,55.97860049,-3.226036413,Private room,20,4,,,5,245
28598162,"A perfectly located, quiet and comfortable room.",71698959,Aled,New Town East and Gayfield,55.95851155,-3.189232316,Private room,38,1,01/11/2018,3.16,1,150
28598324,Short stay Double room to rent,215833519,Kalina,Longstone and Saughton,55.92341833,-3.25083434,Private room,60,7,,,1,362
28599653,Luxury 3bed in the heart of Edinburgh New Town,37563463,BnBBuddy,Canonmills and New Town North,55.95883186,-3.201036624,Entire home/apt,90,2,02/11/2018,3,84,0
28601631,New Luxury Edinburgh Apartment SCS,124853723,Nikola,"Old Town, Princes Street and Leith Street",55.95028182,-3.204340381,Entire home/apt,160,1,,,1,152
28619333,LUX FULL FLOOR PENTHOUSE CASTLE + SEA VIEWS WIFI,27358932,Carmo,Western Harbour and Leith Docks,55.98467671,-3.190025137,Entire home/apt,249,2,04/11/2018,1,4,276
28629863,2Bedroom apartment in the Heart of the Old Town,49711597,Lourdes,"Canongate, Southside and Dumbiedykes",55.94629806,-3.180771304,Entire home/apt,90,3,,,3,30
28629914,West End Apartment 5min walk to Princes Street,1485943,Kyra,Tollcross,55.9459823,-3.210879639,Entire home/apt,70,1,11/11/2018,7.86,2,57
28631458,Room close to Zoo and city Centre free parking.,192134575,Elaine,Corstorphine,55.94232572,-3.278767616,Private room,35,2,,,2,76
28654965,Central Edinburgh Double Room,215024849,Erin,Prestonfield,55.93518541,-3.16566927,Private room,34,2,,,1,60
28658427,Bright 2 Bedroom Flat Just off Leith Walk,207390925,Jennie,Easter Road and Hawkhill Avenue,55.9636362,-3.173400443,Entire home/apt,45,2,05/11/2018,3.33,1,174
28664183,Condominio A Edinburgh,10066470,Linda,Granton South and Wardieburn,55.97837019,-3.221527829,Private room,39,1,,,1,362
28666124,Edinburgh Central 2Bed Flat next to Unis&Theatres,1907359,Gary,Tollcross,55.94282752,-3.202772938,Entire home/apt,80,1,11/11/2018,12.78,1,48
28666808,Luxury Penthouse Ocean View 3 Bed 3 Bath SuperKing,216287268,Desmond,Western Harbour and Leith Docks,55.98567754,-3.19014238,Entire home/apt,99,1,16/11/2018,2,1,191
28679655,Great King Street Residence,60190971,Barry,New Town West,55.95735395,-3.197108285,Entire home/apt,195,2,05/11/2018,2,11,97
28680485,Modern and Attractive Flat in Central Edinburgh,216241975,Michael,New Town East and Gayfield,55.95903328,-3.185127084,Entire home/apt,68,2,05/11/2018,4.8,1,119
28683862,Edinburgh Boutique Hotel,13596080,Adrienne,Broughton North and Powderhall,55.96281969,-3.202100524,Private room,129,2,,,5,344
28683873,Spacious 2bd Apt next to The Meadows/Old Town,37563463,BnBBuddy,Meadows and Southside,55.94178509,-3.201445827,Entire home/apt,65,2,24/10/2018,2.88,84,275
28685773,City Centre Mews House,216412008,Dayle,Tollcross,55.94768722,-3.212953695,Entire home/apt,119,2,14/10/2018,0.83,1,203
28687282,Spacious & Unique city central 1 bed  with WiFi,3008499,Rebecca,Dalry and Fountainbridge,55.94356575,-3.210401107,Entire home/apt,61,1,11/11/2018,4.8,16,308
28690057,Bright One Bedroom Flat off Leith Walk,181772923,Elaine,Great Junction Street,55.9699044,-3.176469529,Entire home/apt,38,2,06/10/2018,2.35,1,0
28690734,Warm and welcoming central flat,216445481,Mel,South Leith,55.96519728,-3.176213293,Entire home/apt,42,1,29/10/2018,3,1,70
28709413,Large single bedroom in family home + breakfast,202741381,Roisin,Craigmillar,55.92520202,-3.120252656,Private room,25,2,26/09/2018,0.55,3,327
28710409,Shabby Chic Cherry tree home,77309421,Jawdat,Oxgangs,55.90759741,-3.223544003,Private room,25,1,,,1,62
28711101,Modern Apartment On The Shore Sleeps Up To 6,38612694,Kal,Great Junction Street,55.97409655,-3.17327124,Entire home/apt,51,2,07/11/2018,1,1,173
28711929,Cosy retreat within easy reach of innermost Edinburgh,3347799,Katie,Broughton North and Powderhall,55.96361382,-3.201756117,Entire home/apt,99,1,,,36,351
28712872,Bright and Spacious 4bed in Stockbridge,37563463,BnBBuddy,New Town West,55.9562637,-3.205367238,Entire home/apt,85,2,04/11/2018,3,84,316
28735473,Bright double bedroom in cosy city centre apartm.,48777945,Rosa,Dalry and Fountainbridge,55.9444509,-3.216385933,Private room,34,2,30/09/2018,0.6,1,37
28747639,First - Sighthill Villa,107294895,Lukasz,Parkhead and Sighthill,55.92166415,-3.28545695,Entire home/apt,499,2,,,6,131
28755050,"Cosy, sunny studio flat in a central location",18826384,Olga,Easter Road and Hawkhill Avenue,55.96498863,-3.174300626,Entire home/apt,46,2,24/10/2018,1.67,2,3
28768707,The Currievale Cosy Sofa Bed Room,16412273,Gavin And Jenna,Currie West,55.89423607,-3.328101203,Private room,20,1,03/11/2018,4.12,2,34
28770216,Comfortable Seaside Twin Room with Park View,5411554,Barbara,Joppa,55.95207997,-3.104142522,Private room,21,1,17/11/2018,4.04,2,63
28773502,Raeburn Mews Retreat,39942612,Sarah,Stockbridge,55.95879068,-3.212748078,Entire home/apt,53,2,,,9,74
28782181,Cosy Leith Links colony flat,11454097,Clare,South Leith,55.96858555,-3.161165759,Entire home/apt,85,2,05/11/2018,2.57,1,128
28799780,Stylish ensuite within New Town Art House (Heriot),47403562,Michael,Broughton South,55.96286446,-3.191188675,Private room,80,1,28/10/2018,2.79,2,142
28801999,Fabulous Apartment In Leafy West End Crescent,148339093,Jennifer,Tollcross,55.94403758,-3.208204998,Entire home/apt,119,2,16/11/2018,3.49,1,132
28805196,"One bedroom flat, 10 minute walk from the west end",71177036,Josh,Gorgie East,55.93758625,-3.233084478,Entire home/apt,50,1,11/11/2018,3.19,1,162
28822916,Heart of The City Centre Townhouse on Heriot Row,37563463,BnBBuddy,New Town West,55.95417385,-3.204524589,Entire home/apt,200,2,10/10/2018,0.75,84,295
28823193,Stylish ensuite within New Town Art House (Calton),47403562,Michael,Broughton North and Powderhall,55.96463142,-3.191346481,Private room,80,1,18/11/2018,3.49,2,123
28827901,Family or friends stay.2 cosy bedroom for 4 people,137636717,Francesca,Restalrig (Loganlea) and Craigentinny West,55.95945234,-3.142873507,Private room,75,1,,,6,358
28828119,Fantastic Easter Rd Apartment sleeps up to 6,215670985,Barry,Easter Road and Hawkhill Avenue,55.96046936,-3.171032991,Entire home/apt,100,3,,,7,304
28828754,*MOST SPACIOUS & BEST LOCATED APARTMENT*,217394680,Lisa,"Old Town, Princes Street and Leith Street",55.94852635,-3.190694124,Entire home/apt,117,7,,,1,153
28828907,Fantastic Rossie Place Apartment. Sleeps up to 4.,215670985,Barry,Meadowbank and Abbeyhill North,55.95846274,-3.168520923,Entire home/apt,85,3,06/11/2018,1,7,328
28829418,West End Flat With Roof Top Views,96415870,Dunpark,Tollcross,55.94802788,-3.211489413,Entire home/apt,80,3,08/10/2018,0.71,8,151
28829433,Francesca ‘s flat perfect for 3 people,137636717,Francesca,Restalrig (Loganlea) and Craigentinny West,55.95821965,-3.142788293,Private room,65,1,,,6,361
28831002,"Beautiful, Sunny and spacious Edinburgh flat",45883793,Sophie,Hillside and Calton Hill,55.95864912,-3.180797476,Entire home/apt,57,10,,,1,271
28832446,Luxury 3 bed in the heart of Edinburgh New Town,10295421,Stephen,New Town West,55.95786993,-3.201001698,Entire home/apt,80,2,26/10/2018,1,1,303
28834754,Stylish Old Town Apartment Close to Royal Mile,105109804,Latifa,Tollcross,55.94591371,-3.201526357,Entire home/apt,92,2,31/10/2018,3,1,100
28835519,"Cozy, bright private room and private flat.",217441302,Sara,Polwarth,55.93960642,-3.223483576,Entire home/apt,55,1,28/10/2018,1,1,80
28835906,The Shore One Bedroom Apartment,8665862,Jana,Great Junction Street,55.97328817,-3.173315891,Entire home/apt,50,4,04/11/2018,2.79,9,273
28836406,"Home away from home double Bunk, free parking",215903855,Betty,West Pilton,55.97244931,-3.2434529,Private room,100,1,,,1,362
28851491,Stylish and Bright Two Bedroom Home (Sleeps 4),215424613,Lindy,Broughton North and Powderhall,55.96650606,-3.192162076,Entire home/apt,67,2,,,1,169
28851859,Comfortable single room-historic house - Edinburgh,38672925,Maggie,Mountcastle,55.95486477,-3.141202895,Private room,28,3,,,3,360
28852706,The Hopetoun Penthouse Residence,646220,Reserve,Broughton South,55.96178947,-3.184269677,Entire home/apt,279,1,,,98,348
28860952,Edinburgh Unique large Georgian spacious apt!!,217602404,Finley,New Town West,55.95595151,-3.203632598,Entire home/apt,450,5,,,1,363
28861654,"Family Space & Garden near the Seaside, Edinburgh",63118123,Gaynor,Craigentinny,55.96026594,-3.13365465,Entire home/apt,79,4,,,1,64
28864550,Period Farm Conversion,217625833,Georgina & Mark,Currie West,55.89883721,-3.327344325,Entire home/apt,53,2,11/11/2018,3,1,145
28889520,Nice and quite area near to Cramond,217779464,Maria,Granton West and Salvesen,55.97638636,-3.252289852,Entire home/apt,40,1,28/10/2018,2.73,1,83
28899827,Quite Double Bedroom near parks and hills ^^,21398417,Ruta,Oxgangs,55.90996477,-3.225371429,Private room,35,2,11/11/2018,1.8,1,28
28901946,Hikers Home,217697436,Tianyi,"Old Town, Princes Street and Leith Street",55.95024647,-3.183283862,Entire home/apt,30,1,,,1,84
28909458,Marley's Bobroom,84684099,Gareth,South Leith,55.96688622,-3.174374698,Private room,18,1,10/11/2018,2.73,2,29
28909593,"Cosy, warm flat for Xmas /  New Year in Edinburgh!",18826384,Olga,South Leith,55.96528683,-3.173448716,Entire home/apt,66,3,,,2,113
28925111,W & A rooms,11475456,Mohammed,"Barnton, Cammo and Cramond South",55.96158077,-3.289198119,Entire home/apt,95,1,,,1,88
28926944,"Central, luxury single, very clean with parking",21629733,Mike,Gorgie East,55.94378437,-3.223258647,Private room,32,1,18/11/2018,5,3,143
28928152,Room in Leith,2696898,Carole,The Shore and Constitution Street,55.97733103,-3.167307055,Private room,55,2,,,2,0
28934147,Stunning Royal Mile Apartment in Heart of Old Town,69631350,Jenny,"Old Town, Princes Street and Leith Street",55.95018628,-3.193181421,Entire home/apt,55,2,12/11/2018,5.14,1,129
28936875,Spacious and lovely room in a modern 2-bed flat,218119995,Hatice,Western Harbour and Leith Docks,55.97849704,-3.180945035,Private room,35,1,06/10/2018,1.33,1,49
28939572,Freshly Renovated Modern City Centre Apartment,218142904,Taz,"Canongate, Southside and Dumbiedykes",55.94659718,-3.179614472,Entire home/apt,65,1,14/11/2018,2,1,84
28947250,"Central, luxury double, very clean, with parking",21629733,Mike,Deans Village,55.94465439,-3.223289652,Private room,42,1,05/11/2018,3,3,136
28948323,"Central, luxury home, very clean with parking",21629733,Mike,Gorgie East,55.94414213,-3.2239421,Entire home/apt,200,1,,,3,276
28948888,63-2 South Bridge,218208928,Toni,"Old Town, Princes Street and Leith Street",55.94796932,-3.185173151,Entire home/apt,300,1,04/11/2018,3.57,1,339
28957165,Spacious Newhaven Flat with Great Views!,42682755,Katy,North Leith and Newhaven,55.97827889,-3.189552976,Entire home/apt,50,3,22/10/2018,1,1,5
28961622,Charming spacious Morningside room,33837016,Matt,Merchiston and Greenhill,55.9265003,-3.2108528,Private room,40,1,09/10/2018,0.71,2,89
28962577,Xmas flat Edinburgh,55898718,Marco,Meadows and Southside,55.94257608,-3.199436444,Entire home/apt,149,1,04/11/2018,5.83,4,212
28974638,Edinburgh Airport 4.8 Miles Castle/Town Centre 7m,188482374,Shona,Cramond,55.97307048,-3.308672073,Private room,35,1,01/11/2018,4,3,242
28976033,Beautiful Mews House In The Heart of the City,154141705,Grant Property,New Town East and Gayfield,55.95821928,-3.188558844,Entire home/apt,240,2,,,4,352
28976647,Colourful Bungalow,13295839,Linda,Meadowbank and Abbeyhill North,55.95748593,-3.156670047,Entire home/apt,70,3,,,2,10
28980593,Delightful One Bedroom Holiday Home in Edinburgh,33706873,Steph,Murrayfield and Ravelston,55.94755376,-3.234909426,Entire home/apt,60,2,11/11/2018,4,1,57
28985274,Entire homely one bedroom flat,50518913,Anna,Easter Road and Hawkhill Avenue,55.96050714,-3.169805843,Entire home/apt,50,1,21/10/2018,1.71,1,0
28996422,Modern Central Edinburgh Apartment W/ Free Parking,218553596,Razwana,New Town East and Gayfield,55.96067025,-3.18537867,Entire home/apt,60,1,09/11/2018,6.36,1,63
28998167,Bright 2 Bedroom Flat Near Edinburgh City Centre,39034316,Carly & Jonathan,Great Junction Street,55.96745167,-3.174685394,Entire home/apt,39,2,12/11/2018,2,1,169
28998534,Flat next to Murrayfield Stadium. Can sleep upto 5,218565948,James,Deans Village,55.94308206,-3.233156156,Entire home/apt,45,1,08/11/2018,5.87,1,327
28998865,Contemporary charm in Edinburgh's historic heart,218403725,Asad,Bruntsfield,55.93844572,-3.211680149,Entire home/apt,61,2,23/10/2018,1,1,78
29004506,Huge room in the heart of Edinburgh,43359258,Well,Meadows and Southside,55.94245993,-3.181722499,Private room,38,2,12/11/2018,5.14,4,0
29023354,Stunning Royal Mile Hideaway,19839891,Michael,"Canongate, Southside and Dumbiedykes",55.95328821,-3.178635748,Entire home/apt,81,2,05/11/2018,3,1,92
29025083,"Superb stylish city centre apartment , Edinburgh",218749921,Ramesh,Dalry and Fountainbridge,55.94321857,-3.214223281,Entire home/apt,80,1,28/10/2018,2.2,1,91
29026223,Bright and warm Shandon flat with free parking,3327314,Kirsty,Shandon,55.93369966,-3.229792067,Entire home/apt,57,2,31/10/2018,1,1,154
29033403,"Bright, comfortable central double in garden flat.",31211713,Grace,Broughton South,55.96358051,-3.178325462,Private room,35,2,18/11/2018,3,1,46
29034037,Elegant 2 Bedroom Home in Edinburgh New Town,23213234,Sam,Canonmills and New Town North,55.95933789,-3.197496197,Entire home/apt,110,2,01/11/2018,1,1,40
29034044,Two lovely double bedrooms,217783460,Sarah,Mortonhall and Anwickhill,55.9037522,-3.172777778,Private room,30,2,,,1,169
29042847,Quiet relaxation in the best city in the world.,56571889,Gavin,The Shore and Constitution Street,55.97570324,-3.172070523,Private room,50,2,,,1,151
29044738,Lovely Royal Mile Apt in Heart of Old Town,37563463,BnBBuddy,"Canongate, Southside and Dumbiedykes",55.95212273,-3.177906048,Entire home/apt,60,2,04/11/2018,3.66,84,312
29045263,Ultra Stylish Simpson Loan Apt with Free Parking,37563463,BnBBuddy,Meadows and Southside,55.94447975,-3.192371159,Entire home/apt,50,2,07/11/2018,2,84,309
29045935,Stylish & Spacious City Centre Apt w/ Terrace,37563463,BnBBuddy,Deans Village,55.94681578,-3.217324778,Entire home/apt,75,2,02/11/2018,3,84,258
29047483,Newly Refurbished 2 Bedroom Cosy Apt with Parking,218901282,Brian,Restalrig and Lochend,55.95965445,-3.154595629,Entire home/apt,45,2,28/10/2018,2,1,109
29048659,King size bed great apartment 10mn from center,204226391,Samuel,Shandon,55.93367537,-3.231207279,Private room,50,1,04/11/2018,1,7,357
29057725,DOUBLE ROOM GROUND FLOOR EN SUIT,218543284,Tito,Deans Village,55.9468977,-3.231204057,Private room,57,1,,,5,174
29058326,Double Bedroom En Suit,218543284,Tito,Deans Village,55.94560002,-3.229818149,Private room,55,2,,,5,351
29066873,Double Bedroom,66436813,Fredrick,Craigmillar,55.93330016,-3.145578365,Private room,25,3,01/11/2018,1.71,2,4
29078694,THE LEARMONTH APARTMENTS,131430961,Gurjeet,Comely Bank,55.95532904,-3.222036796,Entire home/apt,145,1,28/10/2018,1,5,273
29091102,City Centre Room facing National Park,38733202,Den,"Canongate, Southside and Dumbiedykes",55.94849617,-3.180458496,Private room,33,2,09/10/2018,0.73,3,85
29091860,Edinburgh Home with a View for Xmas/Hogmanay,178053,Tara,New Town East and Gayfield,55.96092493,-3.191650021,Entire home/apt,400,3,,,1,53
29095491,15 minutes walk from city centre - Free Parking,219273499,Stuart,Meadowbank and Abbeyhill North,55.95682735,-3.16023981,Entire home/apt,44,1,11/11/2018,4,1,8
29098088,Newly Refurbished Cosy Seaside Apartment-Sleeps 6!,45439290,Duarte,Portobello,55.95491669,-3.115792639,Entire home/apt,65,2,03/11/2018,3.33,1,162
29098726,A room in Newhaven Church,2978710,Matthew,North Leith and Newhaven,55.98081636,-3.196955925,Private room,55,1,18/11/2018,3,1,110
29100473,Edinburgh Holiday home,162259091,Petra,Broomhouse and Bankhead,55.92481526,-3.278508863,Entire home/apt,280,1,,,1,57
29113792,DOUBLE DELUXE EN SUIT,218543284,Tito,Deans Village,55.94572701,-3.229327794,Private room,65,1,04/11/2018,1,5,178
29114051,DOUBLE DELUXE GROUND FLOOR EN SUIT,218543284,Tito,Deans Village,55.94638822,-3.230579939,Private room,65,2,,,5,180
29114520,DOUBLE DELUXE IN A HOTEL EN SUIT,218543284,Tito,Deans Village,55.94628548,-3.231167828,Private room,65,1,,,5,178
29115909,"Quiet, bright flat near city centre *free parking*",89108470,Jill,Craiglockhart,55.93146368,-3.234012241,Entire home/apt,56,2,05/11/2018,2,1,125
29115984,Charming Grassmarket Flat Sleeps 1-4,19463884,Nancy,"Old Town, Princes Street and Leith Street",55.94746382,-3.200204643,Entire home/apt,70,2,,,1,171
29120511,New Year 2018 Stylish Flat in Exclusive Area,70855429,Kate,Bruntsfield,55.93447952,-3.212189307,Entire home/apt,105,1,,,2,42
29121417,Beautiful family home 3 bedrooms and 3 bathrooms.,3838239,Jaruwan,Greenbank and The Braids,55.91271653,-3.219046463,Entire home/apt,199,3,,,2,9
29122807,5 bedroom flat in Georgian New Town,130861919,Mrs-Thurrott,Canonmills and New Town North,55.95999533,-3.196948691,Entire home/apt,350,1,,,1,89
29123272,Luxurious apartment in Edinburgh's Old Town,219466790,Michelle,"Old Town, Princes Street and Leith Street",55.9513844,-3.183329714,Entire home/apt,145,1,12/11/2018,4.17,1,135
29124291,"Charming, Traditional two Bed Flat in Edinburgh!",219474411,David And Sylvia,Meadowbank and Abbeyhill North,55.95771172,-3.163800684,Entire home/apt,50,2,09/11/2018,1,1,177
29125592,"Bright Flat in Leith, Sleeps 5!",50746674,Kate,North Leith and Newhaven,55.97586239,-3.176384062,Entire home/apt,50,2,,,1,175
